set,repo,path,method,operationId,gt_class,resolved,security_present,security_scheme_count,security_scopes,doc_top_level_security,doc_oauth2_flows_with_scopes,doc_security_scheme_external_ref,requestBody_present,requestBody_media_type,requestBody_props,requestBody_party_money,status_codes,has200,has201,has202,has204,callbacks_present,doc_has_webhooks,desc_mentions_callback,idempotency_header_param,party_id_param,x_extension_keys,has_operationId,has_summary,has_description,resource_schema_found,resource_schema_from,resource_schema_props,resource_schema_party_field
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/Payments.json,POST,CreatePayments,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,IdempotencyKey|StatusCallback|BankAccountType|ChargeAmount|Currency|Description|Input|MinPostalCodeLength|Parameter|PaymentConnector|PaymentMethod|PostalCode|SecurityCode|Timeout|TokenType|ValidCardTypes|RequireMatchingInputs|Confirmation,true,201,false,true,false,false,false,false,false,false,true,,true,true,true,false,,,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/Payments/{Sid}.json,POST,UpdatePayments,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,IdempotencyKey|StatusCallback|Capture|Status,false,202,false,false,true,false,false,false,false,false,true,,true,true,true,false,,,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Queues/{Sid}.json,POST,UpdateQueue,w,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,FriendlyName|MaxSize,false,200,true,false,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/Queues/{Sid}.json,date_updated|current_size|friendly_name|uri|account_sid|average_wait_time|sid|date_created|max_size,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Queues/{Sid}.json,DELETE,DeleteQueue,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/Queues/{Sid}.json,date_updated|current_size|friendly_name|uri|account_sid|average_wait_time|sid|date_created|max_size,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Queues.json,POST,CreateQueue,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,FriendlyName|MaxSize,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/Queues.json,end|first_page_uri|next_page_uri|page|page_size|previous_page_uri|start|uri|queues,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/Transcriptions.json,POST,CreateRealtimeTranscription,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,Name|Track|StatusCallbackUrl|StatusCallbackMethod|InboundTrackLabel|OutboundTrackLabel|PartialResults|LanguageCode|TranscriptionEngine|ProfanityFilter|SpeechModel|Hints|EnableAutomaticPunctuation|IntelligenceService|ConversationConfiguration|ConversationId|TranscriptionConfigurationId|EnableProviderData,true,200,true,false,false,false,false,false,false,false,true,,true,true,true,false,,,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/Transcriptions/{Sid}.json,POST,UpdateRealtimeTranscription,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,Status,false,200,true,false,false,false,false,false,false,false,true,,true,true,true,false,,,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Recordings/{Sid}.json,DELETE,DeleteRecording,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/Recordings/{Sid}.json,account_sid|api_version|call_sid|conference_sid|date_created|date_updated|start_time|duration|sid|price|price_unit|status|channels|source|error_code|uri|encryption_details|subresource_uris|media_url,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Recordings/{ReferenceSid}/AddOnResults/{Sid}.json,DELETE,DeleteRecordingAddOnResult,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/Recordings/{ReferenceSid}/AddOnResults/{Sid}.json,sid|account_sid|status|add_on_sid|add_on_configuration_sid|date_created|date_updated|date_completed|reference_sid|subresource_uris,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Recordings/{ReferenceSid}/AddOnResults/{AddOnResultSid}/Payloads/{Sid}.json,DELETE,DeleteRecordingAddOnResultPayload,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/Recordings/{ReferenceSid}/AddOnResults/{AddOnResultSid}/Payloads/{Sid}.json,sid|add_on_result_sid|account_sid|label|add_on_sid|add_on_configuration_sid|content_type|date_created|date_updated|reference_sid|subresource_uris,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Recordings/{RecordingSid}/Transcriptions/{Sid}.json,DELETE,DeleteRecordingTranscription,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,false,false,true,/2010-04-01/Accounts/{AccountSid}/Recordings/{RecordingSid}/Transcriptions/{Sid}.json,account_sid|api_version|date_created|date_updated|duration|price|price_unit|recording_sid|sid|status|transcription_text|type|uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SMS/ShortCodes/{Sid}.json,POST,UpdateShortCode,w,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,FriendlyName|ApiVersion|SmsUrl|SmsMethod|SmsFallbackUrl|SmsFallbackMethod,false,200,true,false,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SMS/ShortCodes/{Sid}.json,account_sid|api_version|date_created|date_updated|friendly_name|short_code|sid|sms_fallback_method|sms_fallback_url|sms_method|sms_url|uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SigningKeys/{Sid}.json,POST,UpdateSigningKey,w,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,FriendlyName,false,200,true,false,false,false,false,false,false,false,true,,true,false,false,true,/2010-04-01/Accounts/{AccountSid}/SigningKeys/{Sid}.json,sid|friendly_name|date_created|date_updated,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SigningKeys/{Sid}.json,DELETE,DeleteSigningKey,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,false,false,true,/2010-04-01/Accounts/{AccountSid}/SigningKeys/{Sid}.json,sid|friendly_name|date_created|date_updated,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/Auth/Calls/CredentialListMappings.json,POST,CreateSipAuthCallsCredentialListMapping,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,CredentialListSid,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/Auth/Calls/CredentialListMappings.json,end|first_page_uri|next_page_uri|page|page_size|previous_page_uri|start|uri|contents,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/Auth/Calls/CredentialListMappings/{Sid}.json,DELETE,DeleteSipAuthCallsCredentialListMapping,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/Auth/Calls/CredentialListMappings/{Sid}.json,account_sid|date_created|date_updated|friendly_name|sid,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/Auth/Calls/IpAccessControlListMappings.json,POST,CreateSipAuthCallsIpAccessControlListMapping,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,IpAccessControlListSid,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/Auth/Calls/IpAccessControlListMappings.json,end|first_page_uri|next_page_uri|page|page_size|previous_page_uri|start|uri|contents,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/Auth/Calls/IpAccessControlListMappings/{Sid}.json,DELETE,DeleteSipAuthCallsIpAccessControlListMapping,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/Auth/Calls/IpAccessControlListMappings/{Sid}.json,account_sid|date_created|date_updated|friendly_name|sid,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/Auth/Registrations/CredentialListMappings.json,POST,CreateSipAuthRegistrationsCredentialListMapping,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,CredentialListSid,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/Auth/Registrations/CredentialListMappings.json,end|first_page_uri|next_page_uri|page|page_size|previous_page_uri|start|uri|contents,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/Auth/Registrations/CredentialListMappings/{Sid}.json,DELETE,DeleteSipAuthRegistrationsCredentialListMapping,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/Auth/Registrations/CredentialListMappings/{Sid}.json,account_sid|date_created|date_updated|friendly_name|sid,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/CredentialLists/{CredentialListSid}/Credentials.json,POST,CreateSipCredential,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,Username|Password,true,201,false,true,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/CredentialLists/{CredentialListSid}/Credentials.json,end|first_page_uri|next_page_uri|page|page_size|previous_page_uri|start|uri|credentials,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/CredentialLists/{CredentialListSid}/Credentials/{Sid}.json,POST,UpdateSipCredential,w,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,Password,false,200,true,false,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/CredentialLists/{CredentialListSid}/Credentials/{Sid}.json,sid|account_sid|credential_list_sid|username|date_created|date_updated|uri,true
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/CredentialLists/{CredentialListSid}/Credentials/{Sid}.json,DELETE,DeleteSipCredential,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/CredentialLists/{CredentialListSid}/Credentials/{Sid}.json,sid|account_sid|credential_list_sid|username|date_created|date_updated|uri,true
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/CredentialLists.json,POST,CreateSipCredentialList,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,FriendlyName,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/CredentialLists.json,end|first_page_uri|next_page_uri|page|page_size|previous_page_uri|start|uri|credential_lists,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/CredentialLists/{Sid}.json,POST,UpdateSipCredentialList,w,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,FriendlyName,false,200,true,false,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/CredentialLists/{Sid}.json,account_sid|date_created|date_updated|friendly_name|sid|subresource_uris|uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/CredentialLists/{Sid}.json,DELETE,DeleteSipCredentialList,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/CredentialLists/{Sid}.json,account_sid|date_created|date_updated|friendly_name|sid|subresource_uris|uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/CredentialListMappings.json,POST,CreateSipCredentialListMapping,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,CredentialListSid,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/CredentialListMappings.json,end|first_page_uri|next_page_uri|page|page_size|previous_page_uri|start|uri|credential_list_mappings,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/CredentialListMappings/{Sid}.json,DELETE,DeleteSipCredentialListMapping,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/CredentialListMappings/{Sid}.json,account_sid|date_created|date_updated|domain_sid|friendly_name|sid|uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains.json,POST,CreateSipDomain,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,DomainName|FriendlyName|VoiceUrl|VoiceMethod|VoiceFallbackUrl|VoiceFallbackMethod|VoiceStatusCallbackUrl|VoiceStatusCallbackMethod|SipRegistration|EmergencyCallingEnabled|Secure|ByocTrunkSid|EmergencyCallerSid,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains.json,end|first_page_uri|next_page_uri|page|page_size|previous_page_uri|start|uri|domains,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{Sid}.json,POST,UpdateSipDomain,w,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,FriendlyName|VoiceFallbackMethod|VoiceFallbackUrl|VoiceMethod|VoiceStatusCallbackMethod|VoiceStatusCallbackUrl|VoiceUrl|SipRegistration|DomainName|EmergencyCallingEnabled|Secure|ByocTrunkSid|EmergencyCallerSid,false,200,true,false,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{Sid}.json,account_sid|api_version|auth_type|date_created|date_updated|domain_name|friendly_name|sid|uri|voice_fallback_method|voice_fallback_url|voice_method|voice_status_callback_method|voice_status_callback_url|voice_url|subresource_uris|sip_registration|emergency_calling_enabled|secure|byoc_trunk_sid|emergency_caller_sid,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{Sid}.json,DELETE,DeleteSipDomain,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{Sid}.json,account_sid|api_version|auth_type|date_created|date_updated|domain_name|friendly_name|sid|uri|voice_fallback_method|voice_fallback_url|voice_method|voice_status_callback_method|voice_status_callback_url|voice_url|subresource_uris|sip_registration|emergency_calling_enabled|secure|byoc_trunk_sid|emergency_caller_sid,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/IpAccessControlLists.json,POST,CreateSipIpAccessControlList,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,FriendlyName,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/IpAccessControlLists.json,end|first_page_uri|next_page_uri|page|page_size|previous_page_uri|start|uri|ip_access_control_lists,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/IpAccessControlLists/{Sid}.json,POST,UpdateSipIpAccessControlList,w,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,FriendlyName,false,200,true,false,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/IpAccessControlLists/{Sid}.json,sid|account_sid|friendly_name|date_created|date_updated|subresource_uris|uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/IpAccessControlLists/{Sid}.json,DELETE,DeleteSipIpAccessControlList,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/IpAccessControlLists/{Sid}.json,sid|account_sid|friendly_name|date_created|date_updated|subresource_uris|uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/IpAccessControlListMappings/{Sid}.json,DELETE,DeleteSipIpAccessControlListMapping,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/IpAccessControlListMappings/{Sid}.json,account_sid|date_created|date_updated|domain_sid|friendly_name|sid|uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/IpAccessControlListMappings.json,POST,CreateSipIpAccessControlListMapping,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,IpAccessControlListSid,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/Domains/{DomainSid}/IpAccessControlListMappings.json,end|first_page_uri|next_page_uri|page|page_size|previous_page_uri|start|uri|ip_access_control_list_mappings,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/IpAccessControlLists/{IpAccessControlListSid}/IpAddresses.json,POST,CreateSipIpAddress,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,FriendlyName|IpAddress|CidrPrefixLength,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/IpAccessControlLists/{IpAccessControlListSid}/IpAddresses.json,end|first_page_uri|next_page_uri|page|page_size|previous_page_uri|start|uri|ip_addresses,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/IpAccessControlLists/{IpAccessControlListSid}/IpAddresses/{Sid}.json,POST,UpdateSipIpAddress,w,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,IpAddress|FriendlyName|CidrPrefixLength,false,200,true,false,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/IpAccessControlLists/{IpAccessControlListSid}/IpAddresses/{Sid}.json,sid|account_sid|friendly_name|ip_address|cidr_prefix_length|ip_access_control_list_sid|date_created|date_updated|uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/SIP/IpAccessControlLists/{IpAccessControlListSid}/IpAddresses/{Sid}.json,DELETE,DeleteSipIpAddress,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/SIP/IpAccessControlLists/{IpAccessControlListSid}/IpAddresses/{Sid}.json,sid|account_sid|friendly_name|ip_address|cidr_prefix_length|ip_access_control_list_sid|date_created|date_updated|uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/Siprec.json,POST,CreateSiprec,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,Name|ConnectorName|Track|StatusCallback|StatusCallbackMethod|Parameter1.Name|Parameter1.Value|Parameter2.Name|Parameter2.Value|Parameter3.Name|Parameter3.Value|Parameter4.Name|Parameter4.Value|Parameter5.Name|Parameter5.Value|Parameter6.Name|Parameter6.Value|Parameter7.Name|Parameter7.Value|Parameter8.Name|Parameter8.Value|Parameter9.Name|Parameter9.Value|Parameter10.Name|Parameter10.Value|Parameter11.Name|Parameter11.Value|Parameter12.Name|Parameter12.Value|Parameter13.Name,true,200,true,false,false,false,false,false,false,false,true,,true,true,true,false,,,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/Siprec/{Sid}.json,POST,UpdateSiprec,w,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,Status,false,200,true,false,false,false,false,false,false,false,true,,true,true,true,false,,,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/Streams.json,POST,CreateStream,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,Url|Name|Track|StatusCallback|StatusCallbackMethod|Parameter1.Name|Parameter1.Value|Parameter2.Name|Parameter2.Value|Parameter3.Name|Parameter3.Value|Parameter4.Name|Parameter4.Value|Parameter5.Name|Parameter5.Value|Parameter6.Name|Parameter6.Value|Parameter7.Name|Parameter7.Value|Parameter8.Name|Parameter8.Value|Parameter9.Name|Parameter9.Value|Parameter10.Name|Parameter10.Value|Parameter11.Name|Parameter11.Value|Parameter12.Name|Parameter12.Value|Parameter13.Name,false,200,true,false,false,false,false,false,false,false,true,,true,true,true,false,,,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/Streams/{Sid}.json,POST,UpdateStream,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,Status,false,200,true,false,false,false,false,false,false,false,true,,true,true,true,false,,,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Tokens.json,POST,CreateToken,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,Ttl,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,false,,,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Transcriptions/{Sid}.json,DELETE,DeleteTranscription,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/Transcriptions/{Sid}.json,account_sid|api_version|date_created|date_updated|duration|price|price_unit|recording_sid|sid|status|transcription_text|type|uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Usage/Triggers/{Sid}.json,POST,UpdateUsageTrigger,w,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,CallbackMethod|CallbackUrl|FriendlyName,false,200,true,false,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/Usage/Triggers/{Sid}.json,account_sid|api_version|callback_method|callback_url|current_value|date_created|date_fired|date_updated|friendly_name|recurring|sid|trigger_by|trigger_value|uri|usage_category|usage_record_uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Usage/Triggers/{Sid}.json,DELETE,DeleteUsageTrigger,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,false,false,true,/2010-04-01/Accounts/{AccountSid}/Usage/Triggers/{Sid}.json,account_sid|api_version|callback_method|callback_url|current_value|date_created|date_fired|date_updated|friendly_name|recurring|sid|trigger_by|trigger_value|uri|usage_category|usage_record_uri,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Usage/Triggers.json,POST,CreateUsageTrigger,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,CallbackUrl|TriggerValue|UsageCategory|CallbackMethod|FriendlyName|Recurring|TriggerBy,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,true,/2010-04-01/Accounts/{AccountSid}/Usage/Triggers.json,end|first_page_uri|next_page_uri|page|page_size|previous_page_uri|start|uri|usage_triggers,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/UserDefinedMessages.json,POST,CreateUserDefinedMessage,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,Content|IdempotencyKey,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,false,,,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/UserDefinedMessageSubscriptions.json,POST,CreateUserDefinedMessageSubscription,x,true,true,1,,true,false,false,true,application/x-www-form-urlencoded,Callback|IdempotencyKey|Method,false,201,false,true,false,false,false,false,false,false,true,,true,true,true,false,,,false
holdout1,twilio,/2010-04-01/Accounts/{AccountSid}/Calls/{CallSid}/UserDefinedMessageSubscriptions/{Sid}.json,DELETE,DeleteUserDefinedMessageSubscription,w,true,true,1,,true,false,false,false,,,false,204,false,false,false,true,false,false,false,false,true,,true,true,true,false,,,false
holdout1,stripe,/v1/accounts/{account},DELETE,DeleteAccountsAccount,x,true,false,0,,true,false,false,true,application/x-www-form-urlencoded,,false,200|default,true,false,false,false,false,false,false,false,true,,true,true,true,true,/v1/accounts/{account},business_profile|business_type|capabilities|charges_enabled|company|controller|country|created|default_currency|details_submitted|email|external_accounts|future_requirements|groups|id|individual|metadata|object|payouts_enabled|requirements|settings|tos_acceptance|type,true
holdout1,stripe,/v1/accounts/{account}/bank_accounts/{id},DELETE,DeleteAccountsAccountBankAccountsId,w,true,false,0,,true,false,false,true,application/x-www-form-urlencoded,,false,200|default,true,false,false,false,false,false,false,false,true,,true,true,true,false,,,false
holdout1,stripe,/v1/accounts/{account}/external_accounts/{id},DELETE,DeleteAccountsAccountExternalAccountsId,w,true,false,0,,true,false,false,true,application/x-www-form-urlencoded,,false,200|default,true,false,false,false,false,false,false,false,true,,true,true,true,true,/v1/accounts/{account}/external_accounts,data|has_more|object|url,false
holdout1,stripe,/v1/accounts/{account}/people/{person},DELETE,DeleteAccountsAccountPeoplePerson,w,true,false,0,,true,false,false,true,application/x-www-form-urlencoded,,false,200|default,true,false,false,false,false,false,false,false,true,,true,true,true,true,/v1/accounts/{account}/people/{person},account|additional_tos_acceptances|address|address_kana|address_kanji|created|dob|email|first_name|first_name_kana|first_name_kanji|full_name_aliases|future_requirements|gender|id|id_number_provided|id_number_secondary_provided|last_name|last_name_kana|last_name_kanji|maiden_name|metadata|nationality|object|phone|political_exposure|registered_address|relationship|requirements|ssn_last_4_provided,true
holdout1,stripe,/v1/accounts/{account}/persons/{person},DELETE,DeleteAccountsAccountPersonsPerson,w,true,false,0,,true,false,false,true,application/x-www-form-urlencoded,,false,200|default,true,false,false,false,false,false,false,false,true,,true,true,true,true,/v1/accounts/{account}/persons/{person},account|additional_tos_acceptances|address|address_kana|address_kanji|created|dob|email|first_name|first_name_kana|first_name_kanji|full_name_aliases|future_requirements|gender|id|id_number_provided|id_number_secondary_provided|last_name|last_name_kana|last_name_kanji|maiden_name|metadata|nationality|object|phone|political_exposure|registered_address|relationship|requirements|ssn_last_4_provided,true
holdout1,stripe,/v1/apple_pay/domains/{domain},DELETE,DeleteApplePayDomainsDomain,w,true,false,0,,true,false,false,true,application/x-www-form-urlencoded,,false,200|default,true,false,false,false,false,false,false,false,false,,true,false,true,true,/v1/apple_pay/domains/{domain},created|domain_name|id|livemode|object,false
holdout1,stripe,/v1/coupons/{coupon},DELETE,DeleteCouponsCoupon,w,true,false,0,,true,false,false,true,application/x-www-form-urlencoded,,false,200|default,true,false,false,false,false,false,false,false,false,,true,true,true,true,/v1/coupons/{coupon},amount_off|applies_to|created|currency|currency_options|duration|duration_in_months|id|livemode|max_redemptions|metadata|name|object|percent_off|redeem_by|times_redeemed|valid,true
holdout1,stripe,/v1/customers/{customer},DELETE,DeleteCustomersCustomer,x,true,false,0,,true,false,false,true,application/x-www-form-urlencoded,,false,200|default,true,false,false,false,false,false,false,false,true,,true,true,true,true,/v1/customers,data|has_more|object|url,false
holdout1,stripe,/v1/customers/{customer}/bank_accounts/{id},DELETE,DeleteCustomersCustomerBankAccountsId,w,true,false,0,,true,false,false,true,application/x-www-form-urlencoded,expand,false,200|default,true,false,false,false,false,false,false,false,true,,true,true,true,true,/v1/customers/{customer}/bank_accounts/{id},account|account_holder_name|account_holder_type|account_type|available_payout_methods|bank_name|country|currency|customer|default_for_currency|fingerprint|future_requirements|id|last4|metadata|object|requirements|routing_number|status,true
holdout1,stripe,/v1/customers/{customer}/cards/{id},DELETE,DeleteCustomersCustomerCardsId,w,true,false,0,,true,false,false,true,application/x-www-form-urlencoded,expand,false,200|default,true,false,false,false,false,false,false,false,true,,true,true,true,true,/v1/customers/{customer}/cards/{id},account|address_city|address_country|address_line1|address_line1_check|address_line2|address_state|address_zip|address_zip_check|allow_redisplay|available_payout_methods|brand|country|currency|customer|cvc_check|default_for_currency|dynamic_last4|exp_month|exp_year|fingerprint|funding|id|last4|metadata|name|networks|object|regulated_status|status,true
